Name,Abductive reasoning,Active listening,Clarifying,Critiquing,Decision making,Deductive reasoning,Defining the problem,Delegation,Digging deep,Drawing,Explaining in simple terms,Facilitating,Goal setting,Identifying core components,Identifying key insights,Identifying known and unknown,Identifying obstacles,Identifying patterns,Improvising,Inductive reasoning,Mentoring,Observing,Pivoting,Persuading,Prioritizing,Record-keeping,Reframing,Representing ideas visually,Story building,Story telling,Synthesizing information,Trust building,Understanding tradeoffs,Working under time pressure,Using materials creatively,Physical prototyping,Digital prototyping
1571204,6.564417177914109,7.694274028629856,6.574642126789364,5.332310838445808,2.9856850715746415,4.197341513292434,7.45398773006135,-1.1912065439672794,3.006134969325153,3.97239263803681,6.942740286298566,7.091002044989775,6.789366053169733,6.1196319018404886,6.226993865030675,1.9989775051124745,1.1656441717791406,3.9314928425357856,2.6891615541922302,1.8149284253578735,7.075664621676893,4.8926380368098155,6.840490797546014,7.724948875255624,3.8241308793456046,5.4856850715746415,4.611451942740285,3.123721881390594,3.6400817995910018,5.46523517382413,1.6871165644171775,4.125766871165643,2.515337423312884,4.79038854805726,-2.341513292433538,-5.056237218813906,-5.848670756646216
1571199,5.80267558528428,4.95551782308215,6.4324410224838005,5.367224447703283,6.492976057888274,1.2642136385608271,7.859196997805185,2.496320539493624,8.204012969664507,1.5702345219742888,4.126086793216974,6.388628395106082,4.955852597852214,5.429431315648516,6.65551839464883,0.2732435755905094,2.1849493836878136,7.324079940948998,5.325083652866326,2.6715720696592804,0.8210698258517972,-0.11036748471467384,1.784614894701086,8.194648461995715,3.589631657935307,1.170233787102843,3.9180599965379397,6.863878945443144,8.023076392336435,2.9280932372230346,2.6993308178955893,5.279932947063127,3.914381556686351,2.648829839700042,5.295986826204535,7.910367525540863,3.7515044451557262
1571244,4.770642201834862,-2.998853211009175,-5.034403669724771,-3.262614678899083,2.7752293577981657,6.840596330275229,-1.0206422018348622,-2.918577981651376,3.1192660550458697,-2.3566513761467887,5.194954128440369,-1.7947247706422012,5.206422018348624,7.528669724770644,-4.231651376146789,3.182339449541285,-0.8256880733944953,3.193807339449542,5.240825688073393,3.9850917431192663,-4.4266055045871555,-3.251146788990825,2.0527522935779814,6.76032110091743,6.926605504587155,1.725917431192661,3.0848623853211006,5.086009174311927,5.7568807339449535,8.813073394495412,-6.25,-6.3130733944954125,-5.73394495412844,8.652522935779817,7.213302752293579,2.9300458715596314,7.087155963302752
1557143,7.101910828025478,5.561305732484076,5.390127388535031,4.040605095541402,-3.0414012738853504,-3.4992038216560504,6.5525477707006345,4.279458598726114,-4.777070063694268,-2.3367834394904463,-3.2722929936305736,-4.653662420382165,-5.493630573248407,8.316082802547772,6.902866242038218,-3.7141719745222934,7.898089171974522,5.593152866242036,-5.214968152866242,8.403662420382165,-5.334394904458598,-1.2699044585987256,-2.428343949044586,8.260350318471335,5.063694267515924,-3.6743630573248414,2.0461783439490446,8.499203821656053,5.589171974522294,3.6982484076433124,4.450636942675159,6.3176751592356695,2.1019108280254777,9.000796178343947,3.670382165605094,0.7921974522292992,7.11783439490446
1569899,3.1513647642679903,4.233250771799394,3.9255578582990847,4.014888034564981,7.826302578076536,4.044665012406947,0.9578157713632134,-0.789081582952079,8.38213369213322,2.962779004875543,0.7196029776674919,-2.416874054939516,4.759304908014112,0.6302720441415932,2.357320099255581,-1.4243182236740068,5.88089330024814,7.161290474032647,6.90322535209561,0.8883371660786299,-3.588090238736817,-0.9379649576419062,4.461538158634459,4.2034737939574285,-3.7965260545905712,-7.330025419703784,7.3895778608677105,10.0,-2.3076923076923075,-0.6799013502248759,3.5285355257928828,2.079404163597241,5.344912999912763,6.625310173697269,6.019851268077311,7.548697119019462,9.225806527338904
1569728,5.4022994352026465,3.7854407299524073,6.651340645391823,5.226053990623502,5.448275745143379,5.363985258957435,8.728448275862068,6.727968997882243,7.946839314310942,6.498083940410979,5.379310695604346,6.482758503764067,5.3256710827122244,5.356321956006047,6.766283174127455,8.559387323956837,6.750957737480544,6.973180661256286,8.345306513409962,4.773946009376498,8.252873913995153,7.363984557403917,7.164751542482339,6.467433067117156,4.084290836962703,6.988984323552742,6.137930917557174,5.517720189587823,8.674808662969948,7.670498551993536,6.054118657020773,5.126436898534783,6.689654821637031,7.372126086004847,6.827586089970964,9.425287356321839,9.494252990488803
1571196,8.165137614678898,7.909021406727831,1.1697247706422012,-1.1047400611620795,5.703363914373089,7.954892966360855,1.9495412844036704,1.9380733944954116,8.654434250764528,9.40749235474006,8.692660550458715,2.6567278287461775,3.19571865443425,9.847094801223243,6.842507645259939,6.769877675840977,9.816513761467892,4.11697247706422,0.43577981651376163,7.947247706422019,1.5137614678899087,-0.026758409785932358,9.350152905198776,8.63532110091743,1.4984709480122316,9.713302752293579,7.7752293577981675,1.5252293577981657,4.204892966360855,3.7347094801223246,7.607033639143729,1.0818042813455655,2.477064220183486,6.930428134556575,9.243119266055047,9.847094801223243,9.847094801223243
1563315,9.12863070539419,-0.8869294605809124,2.3340248962655608,1.737551867219917,6.742738589211619,4.196058091286307,8.080912863070541,7.318464730290458,8.589211618257263,-5.326763485477178,-3.724066390041494,4.393153526970954,-2.427385892116183,4.030082987551866,6.877593360995849,-5.420124481327801,8.838174273858922,-2.96161825726141,8.309128630705395,-4.652489626556017,-0.5601659751037342,-5.845435684647303,7.0435684647302885,9.310165975103736,5.394190871369295,-4.289419087136929,-3.0186721991701244,2.567427385892117,8.651452282157678,7.889004149377595,-1.504149377593361,2.6296680497925315,0.9128630705394176,7.03838174273859,5.487551867219917,9.330912863070541,5.290456431535269
1569884,4.512819730318508,4.971153063651844,5.0192299867287655,5.323717166215946,7.576922294421074,3.898504012670273,1.7414527306189918,4.7638886280548896,4.965811704977964,3.7147428072415867,2.5320504995492783,3.451922294421074,1.7051274226262016,1.7873934232271633,1.7329062437399845,2.7553421411758805,3.709401448567709,5.911324525490784,4.472221961388222,5.597221961388222,1.1324783716446323,4.189101781600561,6.032050499549278,6.285255627754406,5.051281268780048,1.1506402431390228,2.0705120380108166,2.6314094739082527,4.679486396985176,3.086537679036459,5.698717166215946,4.874999217497997,1.9487171662159462,5.689101781600561,5.480768448267227,3.9903838328826104,3.8333325508313294
1569685,3.746898263027296,2.800868486352357,2.9466501240694782,1.653225806451612,3.933002481389579,2.5899503722084365,2.785359801488834,3.4770471464019863,3.2754342431761785,1.634615384615385,3.2692307692307683,5.003101736972704,3.163771712158809,2.1681141439205973,2.760545905707197,2.3107940446650126,3.0521091811414394,3.6941687344913134,2.5496277915632763,1.9509925558312666,2.2456575682382134,2.986972704714642,4.075682382133996,4.469602977667492,3.1761786600496293,2.924937965260545,2.921836228287841,2.620967741935484,3.0148883374689817,2.9125310173697265,3.504962779156326,2.823614305065526,2.2249783120735103,2.3707599497906333,2.7150535110208587,2.8608351487379817,3.1555001611449285
