uid,skill,x,y
1571204,Abductive reasoning,-3.2100238663484486,6.564417177914109
1571204,Active listening,0.6324582338902136,7.694274028629856
1571204,Clarifying,-5.4534606205250595,6.574642126789364
1571204,Critiquing,-1.6109785202863964,5.332310838445808
1571204,Decision making,-3.257756563245824,2.9856850715746415
1571204,Deductive reasoning,-0.6085918854415269,4.197341513292434
1571204,Defining the problem,1.992840095465393,7.45398773006135
1571204,Delegation,-7.720763723150358,-1.1912065439672794
1571204,Digging deep,1.0381861575178988,3.006134969325153
1571204,Drawing,-2.9474940334128874,3.97239263803681
1571204,Explaining in simple terms,-1.992840095465393,6.942740286298566
1571204,Facilitating,-4.928400954653938,7.091002044989775
1571204,Goal setting,-6.431980906921241,6.789366053169733
1571204,Identifying core components,-8.293556085918855,6.1196319018404886
1571204,Identifying key insights,0.7517899761336526,6.226993865030675
1571204,Identifying known and unknown,-2.828162291169452,1.9989775051124745
1571204,Identifying obstacles,2.804295942720765,1.1656441717791406
1571204,Identifying patterns,-6.193317422434367,3.9314928425357856
1571204,Improvising,-5.548926014319809,2.6891615541922302
1571204,Inductive reasoning,-5.883054892601432,1.8149284253578735
1571204,Mentoring,-8.031026252983294,7.075664621676893
1571204,Observing,-5.214797136038186,4.8926380368098155
1571204,Pivoting,5.692124105011933,6.840490797546014
1571204,Persuading,5.835322195704059,7.724948875255624
1571204,Prioritizing,2.6372315035799527,3.8241308793456046
1571204,Record-keeping,2.136038186157519,5.4856850715746415
1571204,Reframing,-8.365155131264917,4.611451942740285
1571204,Representing ideas visually,5.477326968973749,3.123721881390594
1571204,Story building,-7.863961813842482,3.6400817995910018
1571204,Story telling,6.264916467780431,5.46523517382413
1571204,Synthesizing information,7.171837708830548,1.6871165644171775
1571204,Trust building,0.8949880668257748,4.125766871165643
1571204,Understanding tradeoffs,-8.556085918854414,2.515337423312884
1571204,Working under time pressure,-3.4248210023866346,4.79038854805726
1571204,Using materials creatively,-9.439140811455847,-2.341513292433538
1571204,Physical prototyping,-7.52983293556086,-5.056237218813906
1571204,Digital prototyping,-9.05727923627685,-5.848670756646216
1571199,Abductive reasoning,3.4844868735083523,5.80267558528428
1571199,Active listening,6.992840095465393,4.95551782308215
1571199,Clarifying,-3.985680190930787,6.4324410224838005
1571199,Critiquing,-3.042959427207638,5.367224447703283
1571199,Decision making,5.906921241050121,6.492976057888274
1571199,Deductive reasoning,6.324582338902147,1.2642136385608271
1571199,Defining the problem,-0.8114558472553703,7.859196997805185
1571199,Delegation,6.754176610978519,2.496320539493624
1571199,Digging deep,-3.878281622911695,8.204012969664507
1571199,Drawing,8.269689737470166,1.5702345219742888
1571199,Explaining in simple terms,3.162291169451075,4.126086793216974
1571199,Facilitating,-1.8615751789976134,6.388628395106082
1571199,Goal setting,5.58472553699284,4.955852597852214
1571199,Identifying core components,-1.2052505966587113,5.429431315648516
1571199,Identifying key insights,0.14319809069212397,6.65551839464883
1571199,Identifying known and unknown,2.279236276849641,0.2732435755905094
1571199,Identifying obstacles,-3.8186157517899764,2.1849493836878136
1571199,Identifying patterns,3.4248210023866363,7.324079940948998
1571199,Improvising,-5.286396181384248,5.325083652866326
1571199,Inductive reasoning,4.892601431980907,2.6715720696592804
1571199,Mentoring,-0.2625298329355612,0.8210698258517972
1571199,Observing,0.47732696897374893,-0.11036748471467384
1571199,Pivoting,0.14319809069212397,1.784614894701086
1571199,Persuading,-7.899761336515513,8.194648461995715
1571199,Prioritizing,5.727923627684962,3.589631657935307
1571199,Record-keeping,3.5322195704057275,1.170233787102843
1571199,Reframing,-2.5894988066825775,3.9180599965379397
1571199,Representing ideas visually,-7.291169451073985,6.863878945443144
1571199,Story building,1.8615751789976152,8.023076392336435
1571199,Story telling,-1.7899761336515514,2.9280932372230346
1571199,Synthesizing information,-0.9546539379474943,2.6993308178955893
1571199,Trust building,1.6467780429594274,5.279932947063127
1571199,Understanding tradeoffs,-0.7398568019093084,3.914381556686351
1571199,Working under time pressure,2.2315035799522676,2.648829839700042
1571199,Using materials creatively,-7.911694510739856,5.295986826204535
1571199,Physical prototyping,5.429594272076372,7.910367525540863
1571199,Digital prototyping,1.5035799522673017,3.7515044451557262
1571244,Abductive reasoning,3.9021479713603817,4.770642201834862
1571244,Active listening,3.878281622911695,-2.998853211009175
1571244,Clarifying,3.8544152744630082,-5.034403669724771
1571244,Critiquing,5.572792362768498,-3.262614678899083
1571244,Decision making,3.949880668257757,2.7752293577981657
1571244,Deductive reasoning,3.7828162291169463,6.840596330275229
1571244,Defining the problem,3.1145584725537,-1.0206422018348622
1571244,Delegation,1.9451073985680196,-2.918577981651376
1571244,Digging deep,2.5894988066825775,3.1192660550458697
1571244,Drawing,-2.8520286396181387,-2.3566513761467887
1571244,Explaining in simple terms,5.930787589498808,5.194954128440369
1571244,Facilitating,5.525059665871122,-1.7947247706422012
1571244,Goal setting,2.3269689737470163,5.206422018348624
1571244,Identifying core components,0.8949880668257748,7.528669724770644
1571244,Identifying key insights,1.157517899761336,-4.231651376146789
1571244,Identifying known and unknown,5.763723150357995,3.182339449541285
1571244,Identifying obstacles,1.0859188544152758,-0.8256880733944953
1571244,Identifying patterns,0.6563245823389039,3.193807339449542
1571244,Improvising,-2.5656324582338907,5.240825688073393
1571244,Inductive reasoning,-2.5656324582338907,3.9850917431192663
1571244,Mentoring,5.692124105011933,-4.4266055045871555
1571244,Observing,7.4821002386634845,-3.251146788990825
1571244,Pivoting,-2.422434367541766,2.0527522935779814
1571244,Persuading,6.026252983293556,6.76032110091743
1571244,Prioritizing,-2.4463007159904535,6.926605504587155
1571244,Record-keeping,-5.501193317422434,1.725917431192661
1571244,Reframing,-4.832935560859188,3.0848623853211006
1571244,Representing ideas visually,-5.883054892601432,5.086009174311927
1571244,Story building,0.9427207637231501,5.7568807339449535
1571244,Story telling,3.9021479713603817,8.813073394495412
1571244,Synthesizing information,1.0620525059665873,-6.25
1571244,Trust building,3.329355608591886,-6.3130733944954125
1571244,Understanding tradeoffs,5.787589498806682,-5.73394495412844
1571244,Working under time pressure,5.429594272076372,8.652522935779817
1571244,Using materials creatively,-5.286396181384248,7.213302752293579
1571244,Physical prototyping,-7.720763723150358,2.9300458715596314
1571244,Digital prototyping,-7.6252983293556085,7.087155963302752
1557143,Abductive reasoning,5.548926014319807,7.101910828025478
1557143,Active listening,-7.577565632458233,5.561305732484076
1557143,Clarifying,6.16945107398568,5.390127388535031
1557143,Critiquing,3.1145584725537,4.040605095541402
1557143,Decision making,-5.405727923627685,-3.0414012738853504
1557143,Deductive reasoning,-7.52983293556086,-3.4992038216560504
1557143,Defining the problem,3.0668257756563264,6.5525477707006345
1557143,Delegation,-6.52744630071599,4.279458598726114
1557143,Digging deep,-4.713603818615751,-4.777070063694268
1557143,Drawing,7.0763723150357976,-2.3367834394904463
1557143,Explaining in simple terms,4.7613365155131255,-3.2722929936305736
1557143,Facilitating,1.4200477326968972,-4.653662420382165
1557143,Goal setting,6.145584725536992,-5.493630573248407
1557143,Identifying core components,6.002386634844868,8.316082802547772
1557143,Identifying key insights,-5.119331742243437,6.902866242038218
1557143,Identifying known and unknown,-3.4248210023866346,-3.7141719745222934
1557143,Identifying obstacles,2.5656324582338907,7.898089171974522
1557143,Identifying patterns,-4.069212410501192,5.593152866242036
1557143,Improvising,-6.789976133651551,-5.214968152866242
1557143,Inductive reasoning,-8.556085918854414,8.403662420382165
1557143,Mentoring,3.5680190930787585,-5.334394904458598
